gvkey,datadate,fyear,tic,act,ch,ebit,lct
004839,1967/12/31,1967,F,3336.3000,,171.9000,2467.9000
004839,1968/12/31,1968,F,4128.2970,,1278.9000,2994.0000
004839,1969/12/31,1969,F,4087.1000,252.0000,1109.9990,2979.4000
004839,1970/12/31,1970,F,4358.0000,228.5000,1014.7970,3275.0000
004839,1971/12/31,1971,F,4767.2970,289.4000,1267.3960,3420.9000
004839,1972/12/31,1972,F,5544.5000,121.5000,1617.8940,3860.0000
004839,1973/12/31,1973,F,6189.5000,126.8000,1553.7950,4529.0000
004839,1974/12/31,1974,F,6841.1990,100.5000,611.7930,5340.8980
004839,1975/12/31,1975,F,6655.1020,125.1000,415.1020,4989.5000
004839,1976/12/31,1976,F,8242.5000,105.3000,1586.9010,5996.8010
004839,1977/12/31,1977,F,10872.4020,145.3000,2745.5990,7883.8010
004839,1978/12/31,1978,F,12370.6020,121.2000,2528.5010,9278.0000
004839,1979/12/31,1979,F,11571.3010,161.4000,916.9990,9263.0000
004839,1980/12/31,1980,F,11559.0000,,-2278.3010,11072.0000
004839,1981/12/31,1981,F,10176.8010,,-1255.8020,9940.2810
004839,1982/12/31,1982,F,8798.8950,,-483.6030,10424.0000
004839,1983/12/31,1983,F,10819.0000,,1803.6980,10315.7970
004839,1984/12/31,1984,F,13330.5980,,3422.1960,11967.5980
004839,1985/12/31,1985,F,14014.0980,,2729.6960,12777.2970
004839,1986/12/31,1986,F,18458.0000,,4056.4980,15625.5000
004839,1987/12/31,1987,F,21981.5000,,6201.2000,17793.4000
004839,1988/12/31,1988,F,,6724.9000,13447.5000,
004839,1989/12/31,1989,F,,5421.3000,13980.1000,
004839,1990/12/31,1990,F,,6767.8000,10540.1000,
004839,1991/12/31,1991,F,,8133.2000,5984.1000,
004839,1992/12/31,1992,F,,6686.1000,7121.1000,
004839,1993/12/31,1993,F,,8222.0000,10760.0000,
004839,1994/12/31,1994,F,,6220.0000,16072.0000,
004839,1995/12/31,1995,F,,8440.0000,16105.0000,
004839,1996/12/31,1996,F,,7267.0000,16264.0000,
004839,1997/12/31,1997,F,,7934.0000,20414.0000,
004839,1998/12/31,1998,F,,4836.0000,17962.0000,
004839,1999/12/31,1999,F,,6230.0000,18592.0000,
004839,2000/12/31,2000,F,,4851.0000,19653.0000,
004839,2001/12/31,2001,F,,7218.0000,3354.0000,
004839,2002/12/31,2002,F,,12250.0000,9023.0000,
004839,2003/12/31,2003,F,,21770.0000,8116.0000,
004839,2004/12/31,2004,F,,23511.0000,10681.0000,
004839,2005/12/31,2005,F,,28410.0000,6867.0000,
004839,2006/12/31,2006,F,,28894.0000,-8167.0000,
004839,2007/12/31,2007,F,,35283.0000,8031.0000,
004839,2008/12/31,2008,F,,22049.0000,-4130.0000,
004839,2009/12/31,2009,F,,21441.0000,4004.0000,
004839,2010/12/31,2010,F,,14805.0000,12810.0000,
004839,2011/12/31,2011,F,,17148.0000,11374.0000,
004839,2012/12/31,2012,F,,15659.0000,9406.0000,
004839,2013/12/31,2013,F,,14468.0000,8299.0000,
004839,2014/12/31,2014,F,,10757.0000,6139.0000,
004839,2015/12/31,2015,F,,14272.0000,10101.0000,
004839,2016/12/31,2016,F,108461.0000,15905.0000,6924.0000,90281.0000
004839,2017/12/31,2017,F,115902.0000,18492.0000,8044.0000,94600.0000
004839,2018/12/31,2018,F,114649.0000,16718.0000,7907.0000,95569.0000
004885,1974/09/30,1974,BEN,,0.0270,0.1310,
004885,1975/09/30,1975,BEN,,0.0450,0.2280,
004885,1976/09/30,1976,BEN,,0.0340,0.1710,1.0630
004885,1977/09/30,1977,BEN,,0.0200,0.0990,1.4310
004885,1978/09/30,1978,BEN,,0.0450,0.1770,
004885,1979/09/30,1979,BEN,,0.0000,0.3060,
004885,1980/09/30,1980,BEN,,0.0640,1.0410,
004885,1981/09/30,1981,BEN,,0.3250,1.1770,
004885,1982/09/30,1982,BEN,,0.1650,2.6920,
004885,1983/09/30,1983,BEN,,0.2470,5.1740,
004885,1984/09/30,1984,BEN,,1.4730,12.3660,5.1520
004885,1985/09/30,1985,BEN,,0.2070,26.1630,9.4950
004885,1986/09/30,1986,BEN,,0.4360,67.5840,
004885,1987/09/30,1987,BEN,,0.3900,115.0750,
004885,1988/09/30,1988,BEN,,0.9760,110.0160,
004885,1989/09/30,1989,BEN,,4.6570,129.7330,
004885,1990/09/30,1990,BEN,,4.9950,144.4230,
004885,1991/09/30,1991,BEN,,4.0120,162.7200,
004885,1992/09/30,1992,BEN,,2.8030,204.7480,
004885,1993/09/30,1993,BEN,,302.9520,299.7080,
004885,1994/09/30,1994,BEN,,210.3760,387.0900,
004885,1995/09/30,1995,BEN,,261.6990,389.2290,
004885,1996/09/30,1996,BEN,,502.1890,449.5780,
004885,1997/09/30,1997,BEN,,442.7410,621.7060,
004885,1998/09/30,1998,BEN,,556.0430,688.6050,
004885,1999/09/30,1999,BEN,,819.2440,650.8810,
004885,2000/09/30,2000,BEN,,746.0050,732.7620,
004885,2001/09/30,2001,BEN,,568.9770,607.4680,
004885,2002/09/30,2002,BEN,,980.6040,636.2320,
004885,2003/09/30,2003,BEN,,1053.6950,687.6280,
004885,2004/09/30,2004,BEN,,2917.1880,1007.1440,
004885,2005/09/30,2005,BEN,,3152.1590,1325.4590,
004885,2006/09/30,2006,BEN,,3613.1350,1712.5170,
004885,2007/09/30,2007,BEN,,3584.1830,2090.1690,
004885,2008/09/30,2008,BEN,,2527.5520,2113.1990,
004885,2009/09/30,2009,BEN,,3104.4510,1205.2190,
004885,2010/09/30,2010,BEN,,4123.7160,1960.5750,
004885,2011/09/30,2011,BEN,,5198.6130,2676.0870,
004885,2012/09/30,2012,BEN,,6051.4000,2515.2000,
004885,2013/09/30,2013,BEN,,6323.1000,2929.0000,
004885,2014/09/30,2014,BEN,,7596.0000,3227.9000,
004885,2015/09/30,2015,BEN,,,3040.0000,
004885,2016/09/30,2016,BEN,,,2374.1000,
004885,2017/09/30,2017,BEN,,,2250.5000,
004885,2018/09/30,2018,BEN,,,2138.3000,
004973,1983/12/31,1983,AJG,33.4570,,7.4510,34.3800
004973,1984/12/31,1984,AJG,64.4460,,10.9500,48.4070
004973,1985/12/31,1985,AJG,98.1220,,17.4990,90.4190
004973,1986/12/31,1986,AJG,163.1800,,27.7590,153.3970
004973,1987/12/31,1987,AJG,171.7390,,28.6170,167.0910
004973,1988/12/31,1988,AJG,192.1080,84.3670,26.0890,179.9510
004973,1989/12/31,1989,AJG,194.7990,69.4350,28.5930,189.5390
004973,1990/12/31,1990,AJG,227.3230,111.5330,29.2620,206.2370
004973,1991/12/31,1991,AJG,257.3920,116.3350,29.7600,255.6250
004973,1992/12/31,1992,AJG,273.9290,112.3630,37.4370,274.6750
004973,1993/12/31,1993,AJG,363.6750,46.7610,48.5210,305.5720
004973,1994/12/31,1994,AJG,351.0720,39.6890,54.9660,341.7260
004973,1995/12/31,1995,AJG,381.6540,53.5450,62.8650,363.8510
004973,1996/12/31,1996,AJG,463.9400,56.9900,69.3990,444.7420
004973,1997/12/31,1997,AJG,468.8410,67.1780,74.1620,466.0380
004973,1998/12/31,1998,AJG,542.6650,64.4690,85.4790,539.9350
004973,1999/12/31,1999,AJG,642.8420,61.0880,104.2350,625.6810
004973,2000/12/31,2000,AJG,777.7220,99.9040,125.3940,728.7510
004973,2001/12/31,2001,AJG,1024.2660,97.3340,122.7190,1066.5550
004973,2002/12/31,2002,AJG,1773.6100,152.5360,204.8790,1749.6040
004973,2003/12/31,2003,AJG,2107.9000,193.6000,227.0000,2061.3000
004973,2004/12/31,2004,AJG,2227.8000,224.6000,250.2000,2212.1000
004973,2005/12/31,2005,AJG,2401.8000,317.8000,217.6000,2386.3000
004973,2006/12/31,2006,AJG,2376.2000,208.0000,194.6000,2401.3000
004973,2007/12/31,2007,AJG,2275.8000,255.9000,221.8000,2232.2000
004973,2008/12/31,2008,AJG,1702.0000,194.4000,207.0000,1858.6000
004973,2009/12/31,2009,AJG,1540.0000,205.9000,243.3000,1474.4000
004973,2010/12/31,2010,AJG,1726.0000,249.8000,243.7000,1577.3000
004973,2011/12/31,2011,AJG,2199.4000,291.2000,270.9000,2073.6000
004973,2012/12/31,2012,AJG,2429.5000,302.1000,309.6000,2362.9000
004973,2013/12/31,2013,AJG,2875.6000,298.1000,350.4000,3284.8000
004973,2014/12/31,2014,AJG,3811.2000,314.4000,495.9000,3642.7000
004973,2015/12/31,2015,AJG,4335.8000,480.4000,537.2000,4191.7000
004973,2016/12/31,2016,AJG,4416.1000,545.5000,608.3000,4611.7000
004973,2017/12/31,2017,AJG,5170.6000,681.2000,614.8000,4912.3000
004973,2018/12/31,2018,AJG,8118.7000,607.2000,679.6000,7693.6000
004990,1976/06/30,1976,GPS,26.8670,1.5910,9.3310,18.2240
004990,1978/01/31,1977,GPS,37.8760,,19.8100,28.9510
004990,1979/01/31,1978,GPS,62.5550,6.0200,24.5420,39.5130
004990,1980/01/31,1979,GPS,69.5840,6.3470,20.2060,47.9450
004990,1981/01/31,1980,GPS,74.2110,6.3400,26.6980,59.5250
004990,1982/01/31,1981,GPS,90.7010,9.1510,29.5560,54.8070
004990,1983/01/31,1982,GPS,102.5060,,41.8020,65.9560
004990,1984/01/31,1983,GPS,125.5280,,42.9230,59.3210
004990,1985/01/31,1984,GPS,120.1820,,24.4470,55.3480
004990,1986/01/31,1985,GPS,168.4260,,71.3440,89.2080
004990,1987/01/31,1986,GPS,230.4350,,138.8680,119.5950
004990,1988/01/31,1987,GPS,258.5790,,128.5820,128.5910
004990,1989/01/31,1988,GPS,258.1130,46.3650,136.0320,151.9030
004990,1990/01/31,1989,GPS,316.5160,38.7850,176.2590,187.3770
004990,1991/01/31,1990,GPS,365.0550,66.7160,238.3570,263.5370
004990,1992/01/31,1991,GPS,565.8480,192.5850,374.2860,330.3110
004990,1993/01/31,1992,GPS,690.7770,243.3020,343.6040,335.1280
004990,1994/01/31,1993,GPS,956.4380,460.3320,425.6970,462.2440
004990,1995/01/31,1994,GPS,1055.6870,414.4870,518.4200,499.8600
004990,1996/01/31,1995,GPS,1280.0450,579.5660,569.4020,551.7440
004990,1997/01/31,1996,GPS,1329.2550,485.6440,729.0770,774.8960
004990,1998/01/31,1997,GPS,1830.9470,913.1690,851.2660,991.5480
004990,1999/01/31,1998,GPS,1871.8240,565.2530,1332.8790,1553.1030
004990,2000/01/31,1999,GPS,2197.7900,450.3520,1816.7040,1752.8790
004990,2001/01/31,2000,GPS,2648.0500,408.7940,1444.7610,2799.1440
004990,2002/01/31,2001,GPS,3136.0470,1035.7490,425.5160,2147.7300
004990,2003/01/31,2002,GPS,5739.7250,3388.5140,1012.6290,2726.5740
004990,2004/01/31,2003,GPS,6689.0000,3334.0000,1893.0000,2492.0000
004990,2005/01/31,2004,GPS,6304.0000,2245.0000,2085.0000,2242.0000
004990,2006/01/31,2005,GPS,5239.0000,2035.0000,1745.0000,1942.0000
004990,2007/01/31,2006,GPS,5029.0000,2030.0000,1171.0000,2272.0000
004990,2008/01/31,2007,GPS,4086.0000,1724.0000,1349.0000,2433.0000
004990,2009/01/31,2008,GPS,4005.0000,1715.0000,1548.0000,2158.0000
004990,2010/01/31,2009,GPS,4664.0000,2348.0000,1815.0000,2131.0000
004990,2011/01/31,2010,GPS,3926.0000,1561.0000,1968.0000,2095.0000
004990,2012/01/31,2011,GPS,4309.0000,1885.0000,1438.0000,2128.0000
004990,2013/01/31,2012,GPS,4132.0000,1460.0000,1942.0000,2344.0000
004990,2014/01/31,2013,GPS,4430.0000,1510.0000,2149.0000,2445.0000
004990,2015/01/31,2014,GPS,4317.0000,1515.0000,2044.0000,2234.0000
004990,2016/01/31,2015,GPS,3985.0000,1370.0000,1613.0000,2535.0000
004990,2017/01/31,2016,GPS,4315.0000,1783.0000,1332.0000,2453.0000
004990,2018/01/31,2017,GPS,4568.0000,1783.0000,1415.0000,2461.0000
005046,1962/12/31,1962,GD,463.5000,,68.3600,335.3000
005046,1963/12/31,1963,GD,419.0000,,66.5500,230.5000
005046,1964/12/31,1964,GD,407.1000,,79.8500,201.5000
005046,1965/12/31,1965,GD,429.4000,,85.6500,245.8000
005046,1966/12/31,1966,GD,458.3040,,92.3100,300.7620
005046,1967/12/31,1967,GD,596.7000,,89.4190,431.3000
005046,1968/12/31,1968,GD,586.5000,,49.0470,443.6000
005046,1969/12/31,1969,GD,711.0750,31.9540,5.9180,547.4670
005046,1970/12/31,1970,GD,734.7640,,11.5210,583.6690
005046,1971/12/31,1971,GD,795.5250,,56.6230,637.0670
005046,1972/12/31,1972,GD,636.7240,,58.1870,455.1380
005046,1973/12/31,1973,GD,599.3300,17.2810,78.0290,406.3440
005046,1974/12/31,1974,GD,717.2880,18.4960,112.2010,557.4880
005046,1975/12/31,1975,GD,787.7060,30.9040,136.7580,554.6320
005046,1976/12/31,1976,GD,861.0170,,170.1630,535.4720
005046,1977/12/31,1977,GD,992.5870,,192.1130,576.8240
005046,1978/12/31,1978,GD,1003.6320,,219.7090,771.3690
005046,1979/12/31,1979,GD,1078.0590,,296.9900,758.9600
005046,1980/12/31,1980,GD,1392.0000,,258.5870,927.1000
005046,1981/12/31,1981,GD,1291.3000,,174.2830,803.5000
005046,1982/12/31,1982,GD,1319.5000,,266.7000,993.2000
005046,1983/12/31,1983,GD,1429.4000,,501.4000,903.0000
005046,1984/12/31,1984,GD,1568.5000,,663.3250,973.3000
005046,1985/12/31,1985,GD,2177.6000,,668.0000,1867.2000
005046,1986/12/31,1986,GD,2646.3000,,649.2030,2239.0000
005046,1987/12/31,1987,GD,3033.9000,178.4000,634.5000,2106.3000
005046,1988/12/31,1988,GD,3635.8000,227.8000,522.1000,2045.7000
005046,1989/12/31,1989,GD,3990.1000,14.4000,583.9000,2077.7000
005046,1990/12/31,1990,GD,3927.0000,115.0000,-811.0000,2918.0000
005046,1991/12/31,1991,GD,4319.0000,513.0000,392.0000,3109.0000
005046,1992/12/31,1992,GD,3655.0000,513.0000,175.0000,1948.0000
005046,1993/12/31,1993,GD,1654.0000,94.0000,309.0000,775.0000
005046,1994/12/31,1994,GD,1797.0000,382.0000,321.0000,626.0000
005046,1995/12/31,1995,GD,2013.0000,215.0000,315.0000,859.0000
005046,1996/12/31,1996,GD,1858.0000,516.0000,353.0000,833.0000
005046,1997/12/31,1997,GD,1689.0000,336.0000,446.0000,1291.0000
005046,1998/12/31,1998,GD,1873.0000,127.0000,542.0000,1461.0000
005046,1999/12/31,1999,GD,3491.0000,270.0000,1137.0000,3453.0000
005046,2000/12/31,2000,GD,3551.0000,177.0000,1329.0000,2901.0000
005046,2001/12/31,2001,GD,4893.0000,442.0000,1485.0000,4579.0000
005046,2002/12/31,2002,GD,5098.0000,328.0000,1582.0000,4582.0000
005046,2003/12/31,2003,GD,6394.0000,860.0000,1467.0000,5616.0000
005046,2004/12/31,2004,GD,7287.0000,976.0000,1941.0000,5374.0000
005046,2005/12/31,2005,GD,9173.0000,2331.0000,2197.0000,6907.0000
005046,2006/12/31,2006,GD,9880.0000,1604.0000,2625.0000,7824.0000
005046,2007/12/31,2007,GD,12298.0000,2891.0000,3113.0000,9164.0000
005046,2008/12/31,2008,GD,11950.0000,,3653.0000,10360.0000
005046,2009/12/31,2009,GD,13249.0000,,3675.0000,10371.0000
005046,2010/12/31,2010,GD,14186.0000,,3945.0000,11177.0000
005046,2011/12/31,2011,GD,15368.0000,,3937.0000,11145.0000
005046,2012/12/31,2012,GD,15744.0000,,3518.0000,11620.0000
005046,2013/12/31,2013,GD,17886.0000,,3723.0000,12194.0000
005046,2014/12/31,2014,GD,17407.0000,4388.0000,3918.0000,13751.0000
005046,2015/12/31,2015,GD,14571.0000,,4155.0000,12445.0000
005046,2016/12/31,2016,GD,15447.0000,,4309.0000,12846.0000
005046,2017/12/31,2017,GD,18328.0000,,4177.0000,13099.0000
005046,2018/12/31,2018,GD,18189.0000,,4457.0000,14739.0000
005047,1962/12/31,1962,GE,1556.4930,,471.5800,785.7400
005047,1963/12/31,1963,GE,1874.2500,,481.8000,826.4660
005047,1964/12/31,1964,GE,1931.4790,,406.3390,851.6310
005047,1965/12/31,1965,GE,2842.4000,,645.4000,1566.8000
005047,1966/12/31,1966,GE,3013.0000,,632.0200,1883.2000
005047,1967/12/31,1967,GE,3207.6000,,640.9300,1977.4000
005047,1968/12/31,1968,GE,3311.1180,,647.8200,2104.2810
005047,1969/12/31,1969,GE,3287.7940,201.5700,486.6300,2366.6540
005047,1970/12/31,1970,GE,3334.7840,190.7660,548.9280,2650.2790
005047,1971/12/31,1971,GE,3639.0000,250.1000,737.0000,2840.4000
005047,1972/12/31,1972,GE,3979.3000,213.9000,814.7000,2869.7000
005047,1973/12/31,1973,GE,4485.3980,162.4000,954.8000,3492.4000
005047,1974/12/31,1974,GE,5222.5980,229.1000,995.0000,3879.5000
005047,1975/12/31,1975,GE,5565.4960,157.9000,921.0060,3963.4000
005047,1976/12/31,1976,GE,6685.0000,183.8000,1527.9050,4604.8870
005047,1977/12/31,1977,GE,7865.1880,180.8000,1697.9990,5417.0000
005047,1978/12/31,1978,GE,8755.0000,246.0000,1957.8990,6175.1880
005047,1979/12/31,1979,GE,9384.5000,229.2000,2129.9010,6871.7890
005047,1980/12/31,1980,GE,9883.0000,1601.0000,2243.0000,7592.0000
005047,1981/12/31,1981,GE,10804.0000,2219.0000,2447.0000,8734.0000
005047,1982/12/31,1982,GE,10356.0000,2194.0000,2405.0000,8153.0000
005047,1983/12/31,1983,GE,10912.0000,1828.0000,2549.0040,8688.0000
005047,1984/12/31,1984,GE,11552.0000,1859.0000,2845.0040,8607.0000
005047,1985/12/31,1985,GE,12546.0000,1606.0000,2935.0040,8919.0000
005047,1986/12/31,1986,GE,14288.0040,1698.0000,3061.0040,11461.0000
005047,1987/12/31,1987,GE,15739.0000,1834.0000,3679.0000,12671.0000
005047,1988/12/31,1988,GE,,,8924.0000,61800.0000
005047,1989/12/31,1989,GE,,,11688.0000,73902.0000
005047,1990/12/31,1990,GE,,,12869.0000,93022.0000
005047,1991/12/31,1991,GE,,,13055.0000,102611.0000
005047,1992/12/31,1992,GE,,,12387.0000,120475.0000
005047,1993/12/31,1993,GE,,,12980.0000,155729.0000
005047,1994/12/31,1994,GE,,,12987.0000,72854.0000
005047,1995/12/31,1995,GE,,,16475.0000,82001.0000
005047,1996/12/31,1996,GE,,,18341.0000,100507.0000
005047,1997/12/31,1997,GE,,,19825.0000,120668.0000
005047,1998/12/31,1998,GE,,,22846.0000,141579.0000
005047,1999/12/31,1999,GE,,,25157.0000,
005047,2000/12/31,2000,GE,,8195.0000,29606.0000,
005047,2001/12/31,2001,GE,,9082.0000,30877.0000,
005047,2002/12/31,2002,GE,,8910.0000,28420.0000,
005047,2003/12/31,2003,GE,,12664.0000,30024.0000,
005047,2004/12/31,2004,GE,,15328.0000,32380.0000,
005047,2005/12/31,2005,GE,,9011.0000,37159.0000,
005047,2006/12/31,2006,GE,,14275.0000,42277.0000,
005047,2007/12/31,2007,GE,,15747.0000,50182.0000,
005047,2008/12/31,2008,GE,,48187.0000,46405.0000,
005047,2009/12/31,2009,GE,,72260.0000,28107.0000,
005047,2010/12/31,2010,GE,,78958.0000,29040.0000,
005047,2011/12/31,2011,GE,,84501.0000,28890.0000,
005047,2012/12/31,2012,GE,,77356.0000,27351.0000,
005047,2013/12/31,2013,GE,,88555.0000,21246.0000,
005047,2014/12/31,2014,GE,,90208.0000,24278.0000,
005047,2015/12/31,2015,GE,,70483.0000,10239.0000,
005047,2016/12/31,2016,GE,,48129.0000,13628.0000,
005047,2017/12/31,2017,GE,,43299.0000,10653.0000,
005047,2018/12/31,2018,GE,,35020.0000,11543.0000,
005071,1963/05/31,1962,GIS,135.4000,,31.5100,46.3000
005071,1964/05/31,1963,GIS,139.6000,,34.2400,52.1670
005071,1965/05/31,1964,GIS,119.0000,,41.0700,61.2260
005071,1966/05/31,1965,GIS,130.4000,,43.8100,60.3520
005071,1967/05/31,1966,GIS,156.8000,,60.9300,65.7350
005071,1968/05/31,1967,GIS,176.3000,,70.6000,90.5120
005071,1969/05/31,1968,GIS,223.1000,,88.5200,106.5090
005071,1970/05/31,1969,GIS,248.8620,6.9520,101.9760,115.0430
005071,1971/05/31,1970,GIS,291.3530,4.6470,108.7230,150.8450
005071,1972/05/31,1971,GIS,341.9480,4.2090,124.0180,203.0070
005071,1973/05/31,1972,GIS,426.2950,3.3140,152.2460,247.2960
005071,1974/05/31,1973,GIS,580.5370,17.3160,178.7020,312.4300
005071,1975/05/31,1974,GIS,590.3730,7.6230,181.8520,313.5340
005071,1976/05/31,1975,GIS,672.7970,4.4780,229.6610,377.6830
005071,1977/05/31,1976,GIS,713.3940,14.7940,255.3320,415.2050
005071,1978/05/31,1977,GIS,788.4420,4.8000,274.5030,503.3220
005071,1979/05/31,1978,GIS,936.4000,18.9000,298.3000,494.8000
005071,1980/05/31,1979,GIS,986.0000,,365.2000,569.7000
005071,1981/05/31,1980,GIS,1075.9000,,431.9970,738.6000
005071,1982/05/31,1981,GIS,1259.0000,,481.8000,1048.3000
005071,1983/05/31,1982,GIS,1358.1000,,468.3960,1122.5000
005071,1984/05/31,1983,GIS,1389.9000,,452.3970,1145.4000
005071,1985/05/31,1984,GIS,1286.6000,49.4000,331.8960,1057.2000
005071,1986/05/31,1985,GIS,804.4000,56.4000,363.8980,762.8000
005071,1987/05/31,1986,GIS,865.9000,48.7000,467.2000,923.0000
005071,1988/05/31,1987,GIS,985.9000,11.4000,480.5000,1191.4000
005071,1989/05/31,1988,GIS,841.3000,10.6000,545.0000,1038.4000
005071,1990/05/31,1989,GIS,910.1000,0.7000,645.1000,1173.2000
005071,1991/05/31,1990,GIS,1082.3000,39.8000,826.7000,1272.4000
005071,1992/05/31,1991,GIS,1034.6000,0.5000,902.7000,1371.7000
005071,1993/05/31,1992,GIS,1076.9000,100.0000,984.6000,1558.8000
005071,1994/05/31,1993,GIS,1129.2000,0.2000,999.4000,1832.1000
005071,1995/05/31,1994,GIS,896.9000,13.0000,689.0000,1220.9000
005071,1996/05/31,1995,GIS,995.1000,20.6000,860.0000,1191.9000
005071,1997/05/31,1996,GIS,1011.3000,12.8000,858.9000,1292.5000
005071,1998/05/31,1997,GIS,1035.3000,6.4000,950.2000,1443.7000
005071,1999/05/31,1998,GIS,1102.5000,3.9000,1017.7000,1700.3000
005071,2000/05/31,1999,GIS,1190.3000,25.6000,1098.9000,2529.1000
005071,2001/05/31,2000,GIS,1408.2000,64.1000,1169.3000,2208.8000
005071,2002/05/31,2001,GIS,3437.0000,975.0000,1269.0000,5747.0000
005071,2003/05/31,2002,GIS,3179.0000,703.0000,1992.0000,3444.0000
005071,2004/05/31,2003,GIS,3215.0000,751.0000,2077.0000,2757.0000
005071,2005/05/31,2004,GIS,3055.0000,573.0000,2010.0000,4184.0000
005071,2006/05/31,2005,GIS,3176.0000,647.0000,2024.0000,6138.0000
005071,2007/05/31,2006,GIS,3054.0000,417.0000,2097.0000,5845.0000
005071,2008/05/31,2007,GIS,3620.0000,661.0000,2298.4000,4856.3000
005071,2009/05/31,2008,GIS,3534.9000,749.8000,2273.3000,3606.0000
005071,2010/05/31,2009,GIS,3480.0000,673.2000,2686.5000,3769.1000
005071,2011/05/31,2010,GIS,3902.0000,619.6000,2761.5000,3659.2000
005071,2012/05/31,2011,GIS,3691.4000,,2675.2000,3843.2000
005071,2013/05/31,2012,GIS,4298.9000,,2925.9000,5293.9000
005071,2014/05/31,2013,GIS,4393.5000,,2957.7000,5423.5000
005071,2015/05/31,2014,GIS,3785.7000,334.2000,2718.0000,4890.1000
005071,2016/05/31,2015,GIS,3937.2000,,2846.5000,5014.7000
005071,2017/05/31,2016,GIS,4061.4000,,2847.9000,5330.8000
005071,2018/05/31,2017,GIS,4123.7000,,2734.2000,7341.9000
005073,1962/12/31,1962,GM,6229.3010,,2726.7900,2701.2000
005073,1963/12/31,1963,GM,6506.2660,,3223.4360,2778.8580
005073,1964/12/31,1964,GM,6407.9770,,3120.5270,2756.9360
005073,1965/12/31,1965,GM,7020.0940,,3925.8590,3335.2410
005073,1966/12/31,1966,GM,6711.7580,,3116.3480,3105.7720
005073,1967/12/31,1967,GM,6846.4880,,2900.0890,2840.0840
005073,1968/12/31,1968,GM,7335.4340,,3394.5630,3105.1610
005073,1969/12/31,1969,GM,7697.6050,339.6940,3300.9600,3345.5630
005073,1970/12/31,1970,GM,6234.8200,323.2440,651.1020,3224.3570
005073,1971/12/31,1971,GM,10511.5980,329.6640,3655.6080,5981.1760
005073,1972/12/31,1972,GM,10538.5000,379.6190,4047.7640,4973.7420
005073,1973/12/31,1973,GM,12166.5000,387.1320,4259.3990,5969.6480
005073,1974/12/31,1974,GM,11644.7970,400.6260,1556.0080,6102.8200
005073,1975/12/31,1975,GM,12839.5040,357.4710,2382.3800,6445.4690
005073,1976/12/31,1976,GM,15472.6020,396.9000,5014.0040,7916.0000
005073,1977/12/31,1977,GM,15957.2030,293.4000,5981.5040,8326.8910
005073,1978/12/31,1978,GM,17999.5040,177.3000,6484.9020,10050.6020
005073,1979/12/31,1979,GM,16556.5040,247.1000,4665.7450,9868.2930
005073,1980/12/31,1980,GM,15421.3050,157.2000,-1185.6890,12273.0000
005073,1981/12/31,1981,GM,13716.1020,204.1000,392.1100,12555.1020
005073,1982/12/31,1982,GM,14043.0000,279.6000,961.8980,12385.0000
005073,1983/12/31,1983,GM,20799.6990,369.5000,5508.4020,14909.0000
005073,1984/12/31,1984,GM,23713.1990,467.5000,4700.0000,17436.5000
005073,1985/12/31,1985,GM,24256.0000,179.1000,4214.3630,22298.5000
005073,1986/12/31,1986,GM,26768.2970,150.7000,2717.8050,22848.0000
005073,1987/12/31,1987,GM,39771.5000,431.9000,2569.4000,25528.2000
005073,1988/12/31,1988,GM,,,12210.4000,
005073,1989/12/31,1989,GM,,,13275.7000,
005073,1990/12/31,1990,GM,,,8500.0000,
005073,1991/12/31,1991,GM,,,4341.5000,
005073,1992/12/31,1992,GM,,,4213.5000,
005073,1993/12/31,1993,GM,,,7617.8000,
005073,1994/12/31,1994,GM,,,11539.5000,
005073,1995/12/31,1995,GM,,,13298.5000,
005073,1996/12/31,1996,GM,,,8488.0000,
005073,1997/12/31,1997,GM,,,11883.0000,
005073,1998/12/31,1998,GM,,,9486.0000,
005073,1999/12/31,1999,GM,,,15436.0000,
005073,2000/12/31,2000,GM,,,14064.0000,
005073,2001/12/31,2001,GM,,,8201.0000,
005073,2002/12/31,2002,GM,,,7246.0000,
005073,2003/12/31,2003,GM,,,10437.0000,
005073,2004/12/31,2004,GM,,,12081.0000,
005073,2005/12/31,2005,GM,,30726.0000,-3552.0000,
005073,2006/12/31,2006,GM,,24123.0000,13515.0000,
005073,2007/12/31,2007,GM,,24817.0000,-344.0000,
005073,2008/12/31,2008,GM,,14053.0000,-11982.0000,
